thumb href,tagItemTitle href,tagItemTitle,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),genericItemIntroText (2),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),genericItemIntroText (5),genericItemIntroText (6),genericItemIntroText (7)
https://www.ovations.com.au/speakers/luke-jacobz,https://www.ovations.com.au/speakers/luke-jacobz,Luke Jacobz,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,"Luke Jacobz is the Host of X Factor the highest rating series on Australian TV. He is a versatile actor, fun loving, likeable, enthusiastic, cheeky and professional presenter and host. As the host of AustraliaÃ¢Â€Â™ most popular TV series for 4 consecutive series, X Factor is viewed by an average audience of 1.5M per show. Luke Jacobz is currently one of AustraliaÃ¢Â€Â™s best known and popular ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/moira-kelly,https://www.ovations.com.au/speakers/moira-kelly,Moira Kelly,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,,,,,,,"Moira Kelly (AO) - International Humanitarian and Global Peace Maker A wonderful and inspirational speaker, Moira's natural charm, sense of Humor, enthusiasm and down to earth manner makes her an outstanding and not to be missed speaker. A natural speaker who holds her audience spellbound, you could hear a pin drop whilst this motivated woman brings some of the stories back to life. This remar ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/gary-hamel,https://www.ovations.com.au/speakers/gary-hamel,Gary Hamel,,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,"Gary Hamel is Visiting Professor of Strategic and International Management at the London Business School, Chairman of Strategos and Director of the Woodside Institute. The Economist labels Prof. Hamel ""the world's reigning strategy guru."" Peter Senge of MIT describes him as ""the most influential thinker on strategy in the Western world."" As the author of concepts such as ""strategic intent,"" ""core ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/randi-zuckerberg,https://www.ovations.com.au/speakers/randi-zuckerberg,Randi Zuckerberg,"Randi Zuckerberg is the founder and creative director of R to Z Studios, Inc. As one of the early employees at Facebook, Randi created and ran the social media pioneer's marketing program. She led the company's U.S. election and international politics strategy and created Facebook's livestreaming capability through media partnerships during the Presidential Inauguration. Randi was nominated for an ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/john-maxwell,https://www.ovations.com.au/speakers/john-maxwell,John Maxwell,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,"As an internationally recognized leadership expert, John Maxwell speaks throughout the world inspiring hundreds of thousands of leaders. John is a natural born teacher who loves to challenge and motivate audiences with real-life stories, humorous anecdotes, and rock solid principles that he backs up with his live-it-out approach. John has spent the last 40 years inspiring numerous Fortune 500 comp ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/paul-stevens,https://www.ovations.com.au/speakers/paul-stevens,Paul Stevens,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/sport,SPORT,,,,,"A popular After-Dinner Speaker, Paul has toured around the world, met and worked for many top golfing legends. Even in retirement is still the longest serving tour caddie to date, amassing 35 years on the tour. There's two things Paul loves, Entertaining and Caddying. Although he retired from the Tour as a caddie, he can look back on his career with pride, and historically say 'I was there!' when ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/bill-evans,https://www.ovations.com.au/speakers/bill-evans,Bill Evans,,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,"He is currently Managing Director: Economics of Westpac. He is the Bank's economic spokesman and is responsible for all of the Bank's economic and capital markets research, in addition to advising the Board on economic issues. Bill travels frequently, advising Westpac's customers on the Australian economy and financial markets. He has developed many important contacts in the U.S, Europe and Asia. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/ricky-ponting,https://www.ovations.com.au/speakers/ricky-ponting,Ricky Ponting,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/sport,SPORT,,,,,"Ricky is a past captain of Australia's cricket team and one of the most decorated players in the history of the game. Recently retired, he is Australia's leading run scorer in both Test and ODI formats, has won more Test and ODI cricket matches both as player and captain than any other Australian cricketer and is second only to Sachin Tendulkar in total runs scored in Test match cricket. Ricky is ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/peter-guber,https://www.ovations.com.au/speakers/peter-guber,Peter Guber,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,,,,,,"Founder and CEO of Mandalay Entertainment, a visionary multimedia venture spanning movies, TV, sports, and new media, Peter Guber is among the most successful executives and entrepreneurs in the entertainment and communications industries. A passionate, humorous, and tireless motivator and speaker, Guber has dedicated himself to coaching current and future leaders about the importance of telli ...",,,,,,,,,,,,,,,,,,,
,https://www.ovations.com.au/speakers/richard-phillips,Richard Phillips,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,"For five days in April 2009, the world was glued to their TV screens as Captain Richard Phillips became the center of an extraordinary international drama when he was captured by Somali pirates who hijacked his ship, the first hijacking of a U.S. ship in more than 200 years. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/fred-chaney,https://www.ovations.com.au/speakers/fred-chaney,Fred Chaney AO,"Fred Chaney AO is a former Western Australian politician who, until April 2007, held the position of deputy chairman of the Australian Native Title Tribunal and is Chair of Desert Knowledge Australia and on the Board of Directors of Reconciliation Australia. Chaney was born in Perth, Western Australia and educated at the University of Western Australia. He practised law and was admitted as a ba ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Indigenous%20Affairs,INDIGENOUS AFFAIRS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/samuel-johnson,https://www.ovations.com.au/speakers/samuel-johnson,Samuel Johnson,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,Samuel Johnson has established himself as one of Australia's busiest actors. He has been working in the entertainment industry for over 20 years. He is widely recognised for his role as Evan Wylde in the critically acclaimed series The Secret Life of Us and in more recent times playing Operations Intelligence Officer Leon Broznicin Rush. In 2013 Sam set off on his unicycle to ride around Australia ...,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/chip-eichelberger,https://www.ovations.com.au/speakers/chip-eichelberger,Chip Eichelberger,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,"When Chip Eichelberger speaks to your organization, they won't just listen to a lecture-they will participate in an interactive experience that will challenge, enlighten, and motivate them! What distinguishes Chip? Experience, energy, research and ROI! Formally Tony Robbins' international point man, Chip presented over 1250 talks in the US, UK and Australia while with Tony Robbins before collec ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/bruce-poon-tip,https://www.ovations.com.au/speakers/bruce-poon-tip,Bruce Poon Tip,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,,,,"Following a transformational backpacking trip to Asia, Bruce started G Adventures at the age of 22 by maxing out his credit cards and possessing a burning desire to create a sustainable travel experience like nothing the world had ever seen, for those who didn't want to see the world from the back of a tour bus. Over the next 23 years with Bruce at the helm and a business concept rooted in social ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/david-rendall,https://www.ovations.com.au/speakers/david-rendall,David Rendall,"David Rendall has the rather unusual title of speaker, leadership professor, stand-up comedian and endurance athlete. During the last fifteen years he has spoken to audiences throughout the United States, South America, Africa and Australia on Leadership, Business, Teamwork, Personal Development, Education, Happiness. Prior to becoming a professor and speaker, David managed a nonprofit enterpri ...",https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/hayley-hasselhoff,https://www.ovations.com.au/speakers/hayley-hasselhoff,Hayley Hasselhoff,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,,,,,"At fourteen years old Hayley, daughter of actor David Hasselhoff, signed with Ford Modeling Agency in New York as a plus size teen model and began instantly booking jobs all over the country. She went on to become a celebrity spokeswoman for US plus size label Torrid, and hosted many of their model search events, hunting for voluptuous model representatives. Hayley believes her teen modeling caree ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/mary-jerram,https://www.ovations.com.au/speakers/mary-jerram,Mary Jerram,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,,,,,,,,,,,"Born in New Zealand, Mary began her working life as a high school English teacher before moving to Australia to study law. Her career subsequently included stints as a legal officer at the Independent TeachersÃ¢Â€Â™ Union and as a senior advocate at the Legal Aid Commission, rising to become Deputy Chief Magistrate of the Local Court of New South Wales in 2000. At the end of 2001 Mary entered a pe ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/oliver-percovich,https://www.ovations.com.au/speakers/oliver-percovich,Oliver Percovich,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,"Oliver Percovich first skated in an empty pool at the age of six, while growing up in Papua New Guinea. In 1995 he competed in the Mystic Cup, an international skateboarding contest in Prague. He's worked at the Center for Risk and Community Safety on emergency management projects for various Australian government departments. He came to Kabul in February 2007, bringing his skateboards with him. ...",,,,,,,,,,,,,,,,,,,
